Strain,Stress_Pa
8.89504713071817e-07,59900.3933255676
4.77849112048375e-07,32062.9229441977
1.30616818838404e-06,92180.0835356408
1.2056961238679e-06,82749.9124779562
1.72715791599361e-06,118487.544659194
1.75015869698324e-06,122180.154276019
2.24996095313993e-06,157340.512346513
1.52966984461683e-06,107402.421464949
3.14467922822297e-07,22051.4954557564
2.57487400665932e-06,181590.597519157
9.29293749555561e-07,65403.204183405
2.91389238091978e-06,205770.641173568
3.5358032603931e-07,24654.020697259
2.87475351669751e-06,199008.036278881
2.73035420647551e-07,22775.6491130123
6.93108413841178e-07,47013.1291658823
1.39739826259625e-07,11344.2221980761
2.11533943991698e-06,147020.471856653
2.55089620971538e-06,179329.728898424
1.30221324544794e-06,93198.8766495053
2.78556622512729e-06,194346.282988249
1.7708972152668e-06,122145.935506487
1.89002140633957e-06,130645.678596528
2.53625760510231e-06,177528.711693886
8.90400615155517e-07,60465.5843912042
1.06279716398288e-06,75555.4169950279
2.71785575758393e-06,189624.668187802
2.70289048811629e-06,187621.674202036
2.92944832860261e-06,205028.145753885
2.70551494932501e-06,189668.626018397
3.82116108100083e-07,25402.508432229
2.47117285841096e-06,174113.186596283
1.22951543432878e-06,88252.132638681
2.97240406783781e-06,207266.262382446
1.4168428929864e-06,95675.3009607021
1.66150824750666e-06,116908.637826726
1.5893247457704e-06,110388.81254936
9.65211089574833e-07,64157.0132192707
2.25066266678755e-07,16045.9403168428
2.68695369120576e-06,187045.166935285
2.40802743757886e-06,166603.508966049
4.18580341679008e-07,32384.548525426
2.33030481405022e-06,161337.325093286
1.87753999815183e-06,134011.233442358
1.22743136375287e-06,83702.1026701686
7.62063447286688e-07,56045.741306734
2.5791863505067e-06,180552.926531912
2.10056477788216e-06,145438.584450794
1.64321972840741e-06,116464.932447322
1.82870560169539e-06,129090.218657471
2.73198546246543e-07,18455.8403018991
1.42175928273358e-06,100960.626581877
5.81100878357106e-07,40211.7314566645
6.25151037026476e-07,44858.2070426943
1.9839118868606e-06,139463.566087275
2.73376845550286e-06,189183.299411738
1.21126983143504e-06,83483.6166192187
6.23247819036571e-07,43512.5603702886
1.94624081170996e-06,138537.85316938
2.61356113905095e-06,182501.530190699
2.24495640336747e-06,157662.737803483
2.60627169160976e-06,178954.091988998
1.6096640130324e-06,113930.675456056
2.25562873310757e-06,158084.758831073
4.20193678076809e-07,30423.256169318
1.04482384608957e-06,74032.8439175849
1.16864749344457e-06,78736.0998730351
1.5338872387381e-06,106593.483578852
2.78722908077047e-06,199092.879433258
2.62288968066652e-06,184682.20499665
4.03576476867554e-07,29100.8141087644
5.1836895564739e-07,37569.3429198215
1.07292164876673e-06,74367.8075976014
8.72231597672022e-07,60234.033934095
1.84431285946879e-06,129626.171793018
2.70832814329363e-06,187966.693256287
2.88687462501776e-06,202671.634040569
1.96080885760568e-06,137179.303875861
2.51447760420326e-06,175677.743530333
1.57560660069239e-06,108987.347144676
6.24980840580119e-07,44754.4402922528
1.57406523628043e-06,110215.811278427
1.66524780431295e-06,116767.38873798
2.22737269264067e-06,160158.713686646
6.59648969122047e-07,46389.4562647669
1.1049311462602e-06,80040.7798121817
1.0920824076437e-06,75151.3764636998
2.87831878722349e-06,203758.596438725
1.33183488098016e-06,92630.4271050784
2.26528190189444e-06,159473.668495988
2.25243414412332e-06,159700.540532778
7.96632554409724e-07,55002.6904167556
1.7156090681152e-06,119678.256846232
2.68290867995594e-06,188376.177641322
1.42559315837085e-06,97420.3897826155
2.83535252202764e-06,199533.378956134
6.43374687972485e-07,44026.8129109185
2.22477317322092e-07,18069.1496160273
2.67436161943425e-06,186687.547051978
2.54304359388665e-06,178392.698647594
2.97776962780153e-06,206454.842049498
2.03818046433728e-06,140819.001572432
2.81006378000145e-06,196447.490055883
2.48084707525233e-06,173588.485976314
2.53327899936026e-06,175051.844331778
1.7074247113628e-06,120394.930898476
1.14709379375013e-06,80166.4051818907
2.80367421762985e-06,196392.33288342
1.29635152684768e-06,89459.8268885944
1.61645810174901e-06,113328.95166479
1.33834292137556e-06,93808.9135250476
1.69445494188059e-06,117322.51532581
1.41151523697698e-06,97795.1022404217
1.43902675738428e-07,9162.82500520664
2.6461445580231e-06,183337.490621882
1.33318145674731e-06,90547.0926591589
1.76683094552205e-06,123187.919999771
4.17563408273961e-07,30326.3158062528
1.01635439479174e-08,-863.846374578242
7.35870280930929e-07,51352.5196531794
2.11375809640005e-06,146873.148834216
2.97583590338636e-07,21197.1082643296
2.7266623211594e-06,190376.19935416
6.45067708068554e-07,46246.3702638666
6.13780842875327e-07,43841.9926255373
5.44523884864487e-07,38417.2645290168
4.19451389140942e-08,2791.56207187057
2.3154164054347e-06,161308.86343827
2.62510359373578e-06,185287.947581932
1.8424881078486e-06,129679.521514302
5.64599945039587e-07,39486.1187739616
8.55833990822639e-07,61418.0166262953
1.42778009209489e-06,100259.837499983
2.8630378548699e-06,199815.055767317
7.42054115453228e-07,50706.807950324
2.19493771175966e-06,153726.599497496
1.31834466987876e-06,94454.4556905358
8.93542045080065e-07,64259.4935281958
1.36774781106634e-06,95994.5403019298
2.13620152623698e-07,14620.0290974814
2.39606211279109e-06,169487.665294074
7.29905783948901e-07,52806.0109109269
2.17623636957891e-06,151997.18547098
2.05045114344584e-07,14238.4149537506
2.86529566849706e-06,201326.25642302
5.79044956217096e-07,41131.9225705208
2.64822622862124e-06,187212.234347249
2.4284196288463e-06,167189.962141782
2.90357977224425e-06,201694.319006493
1.43367198283725e-06,102788.798747698
2.18219188153785e-06,154352.650483713
1.11213197111335e-06,77633.5134561357
5.53104714059081e-07,39000.0732861879
1.32922779880035e-06,94841.4246760561
4.97247046165365e-07,35760.0364758913
2.94613386835915e-06,207644.973989462
2.88739473422149e-07,19502.3121475697
1.76763517035786e-06,124427.560216391
1.87939156576217e-06,128594.189329245
1.61423862862216e-06,117618.497856437
1.9865576571355e-06,137349.035779859
3.48542325035673e-07,25252.2292781093
1.66505557261587e-06,117266.883291865
8.61637713382085e-07,61902.2423714202
2.82052818990317e-06,197585.835895347
2.28621496031918e-06,158201.447351688
2.91754344647923e-06,205214.172736338
1.12668209220569e-07,7430.9500896443
8.55399525542126e-07,59363.8368168507
5.86267759915047e-07,43986.0298423711
3.34637619354915e-08,2612.34922123363
7.26977190738964e-07,51595.3430007508
2.03632795056129e-06,142635.272822236
6.93266766403706e-07,49272.9057690702
1.52701033644785e-06,108638.259320765
2.663454344895e-06,187261.708161345
2.08127376104723e-06,149063.319296439
1.1838872097181e-06,83847.12974082
1.11740681673632e-06,79778.7279389042
1.36720744202545e-06,95215.8926747299
5.31124323179719e-07,36981.4496052419
1.90200230224796e-06,135426.817549056
1.09245845731382e-06,72463.1636035435
2.55709604778613e-06,177789.740909845
2.26965798017345e-06,158841.131431642
1.83153949227648e-06,127832.869138199
1.09260666794855e-06,76023.0226112323
6.29795495020453e-07,44960.163594084
2.32845559231687e-06,162134.818818728
1.45922729697326e-06,102821.084737276
6.74250114532073e-07,48711.1996308617
5.85523845120019e-07,44192.9344491865
4.96202713504077e-07,35868.3258336201
2.33148358861679e-06,161860.385053257
6.86961555900935e-07,45977.371822277
1.57992679057559e-06,109994.872871522
1.35463908291917e-06,91020.4104813935
1.73883269768485e-06,121719.730565669
2.63146470111358e-06,183113.751261307
2.60324217024519e-06,182466.648027829
1.35322821547458e-06,93397.8312032708
4.60987522041699e-08,3149.68617392518
1.27933141714291e-06,88224.2919336876
1.81858061227242e-06,125683.173998784
1.67329427729419e-06,117883.891751748
1.95400831740062e-06,137728.829737237
4.6222719741925e-07,34453.7911847188
1.9396052963422e-06,138595.988010958
5.47954856231317e-07,39051.7502787307
2.25157194209025e-06,158174.362084669
1.01726283978804e-06,70530.8795195966
2.12968630014436e-06,147539.925783292
1.43596796718321e-07,12206.3236734912
1.22358007677274e-06,85121.1898794799
2.11510356679e-06,147362.322268673
6.80611548994482e-07,45617.9895496194
2.38586113439167e-06,164932.335509329
1.8923391993148e-06,133858.657784393
1.76268531644939e-06,122694.66407551
1.06064656261301e-06,73796.6090648045
1.44735441114335e-06,100532.055147857
1.79204790293356e-06,126550.182351073
1.41738634174467e-06,99713.8361145097
2.09493997182168e-06,146283.457746148
1.30109079932088e-06,93206.4741529665
6.06819545226091e-07,40889.4324537183
6.41801348403142e-07,45678.6237073919
1.74113065288233e-08,2454.83334516395
9.02873146676017e-07,65265.0570825796
2.24675292143556e-06,156742.040840788
2.38248812651283e-06,164382.14774608
6.0740262628725e-07,41051.0644045914
2.87713199061422e-06,198653.671212431
1.50720838044038e-06,103908.504966262
2.75093624705551e-06,191638.892171021
2.12029584558489e-06,148050.564946998
2.16730026906724e-06,153194.783728999
2.55130863918213e-07,16591.9567250313
6.59973380690792e-07,49834.0332046536
2.64444998834179e-08,2714.31219313072
2.14838292143021e-06,151641.204466444
1.03331486528553e-06,74563.1639795877
2.35995754822904e-06,165807.792302388
1.01680865981108e-06,73321.7926435512
2.45800125689658e-06,171951.030589931
3.92094761244939e-07,27510.7312977206
5.20119470272525e-07,38121.8238805399
1.02262961875181e-06,71364.5305110191
1.22546216664682e-06,82642.672572385
1.04610843252894e-06,74639.8748602286
2.29094109756966e-06,160439.5619948
2.90854177880144e-07,21429.9701366706
1.05365105891546e-06,72117.0339394147
2.51171999854638e-06,176268.469915997
2.00391231786516e-07,12865.3125665549
2.82703052301407e-06,199807.382247312
2.95895052681604e-06,205533.858443289
2.6570452147524e-07,19881.4907376898
8.73817566767211e-07,59255.3337533696
1.11720199810607e-06,77478.3604152604
2.32917410595818e-06,161605.964788642
1.7877804363502e-06,124277.234008925
1.9330971014777e-06,135755.060430848
2.27252946845552e-06,158023.497869442
3.53936998311077e-07,24648.7770371836
2.49962837073079e-06,173469.783383436
2.11685941254043e-06,149949.293163002
1.73202517558911e-06,119061.869117661
2.66920600434917e-06,185409.454224279
2.10091906165142e-06,147693.697800776
6.05099887893076e-07,44789.0401942689
1.289236143227e-06,91122.3938186088
1.4821286008072e-06,105159.986318424
1.65652880251217e-07,10090.9703086096
2.86391254008017e-06,202185.936475983
3.85731782390635e-07,28047.3595335146
2.09238380168018e-06,148639.13692359
1.51869310827264e-06,105237.578210139
7.68967496532678e-08,6012.06073717159
2.77424242759309e-06,193673.673246589
2.5555104264568e-06,179209.149788214
1.57277378371151e-06,109757.202481786
6.86827008418336e-07,47648.0877561726
3.64868672040283e-07,25810.5572770436
1.09017743829638e-06,75798.0247875242
7.66284843138272e-07,54641.24432501
1.5200736030189e-06,106980.271831244
2.89922788837029e-06,203503.125472986
1.72486047968892e-06,118252.149905403
2.66979316767029e-06,188679.090676999
1.95263651248733e-06,137949.842794886
1.4257395797616e-06,97486.0260559078
2.56382268820011e-06,180449.857342411
1.41410433051899e-06,97899.8528866386
2.60588451153108e-06,179682.984478117
8.74730308727296e-07,61318.6006142229
3.86439221288964e-07,27303.8450863767
2.56594339308882e-06,178875.742256886
1.762245491378e-06,122747.294592702
2.66727719474688e-06,187646.404245176
2.81348162097715e-06,196194.399314395
1.60885171114348e-07,9354.43810818056
1.5029079055766e-06,110300.503153031
1.12489364722359e-06,79550.9030038486
1.87757519121035e-06,130264.249686136
2.38077359160697e-06,166800.071368067
8.41770647923107e-07,58330.6258493469
1.67039515311951e-06,119657.378634383
2.1261857397147e-06,148655.080698993
4.03293248507202e-07,28746.8218527195
2.4422007178538e-06,173515.3132901
1.81832879955892e-06,128743.610787321
2.84861231134096e-06,197234.24629327
1.01858675739208e-06,72659.3297871719
3.24437827011596e-07,22046.4283652937
1.51950360311078e-06,106802.035858212
2.57432315128317e-07,17801.115098676
2.90857956997202e-06,202970.475411982
1.16054874771575e-07,6446.84674924552
2.26051170332192e-06,158666.150308907
1.57530719442673e-06,110388.464741891
1.10586195749487e-06,75581.4256681079
1.97526493525964e-07,14000.5854985985
1.86650077252082e-06,133714.818452901
1.75566098817287e-06,124000.791334744
8.42649819202799e-07,58912.0725109167
2.73066510423094e-06,192398.874425687
9.12330022028511e-07,64360.2317574316
1.34917623177632e-06,92640.608877352
1.63128736775597e-06,114663.346713853
3.00695634528858e-07,19784.7440753302
2.7964851576409e-06,197267.777743306
1.12360845735312e-06,81121.2849740717
2.42337641623031e-07,16215.5455148071
1.16187352102599e-06,80941.0183664358
1.80060764127774e-06,125839.101892598
1.54095801546399e-06,106820.642842658
2.08362592211182e-06,147226.811856294
1.66451826203732e-07,12098.8865788047
8.53621830816168e-07,57886.1497256763
2.45769173052031e-06,173633.579131381
2.39681063374083e-07,15621.1613854683
2.56645786408787e-06,181352.657360849
2.75688276231319e-07,18558.8491760681
2.50336264467509e-06,175466.242797244
1.08236520323618e-06,74222.78053654
1.83662718977165e-06,127714.611590069
4.58661346943995e-07,33030.8322721495
1.98506165175543e-07,13781.4628452607
6.47814612060405e-07,46800.1454440113
3.83561453726087e-07,27364.3308658797
9.37217693038895e-07,67250.9537075106
1.54314973953306e-06,109552.714868593
1.76627839069503e-06,123419.567178181
2.36960432213923e-06,166039.27067633
1.96871967974508e-06,139976.461242596
1.82627497538866e-06,126270.214445326
1.23534608245732e-06,88734.4825691145
1.42142530488042e-06,99876.9146949557
1.24356248817054e-06,88578.0195898969
2.52649809018415e-06,174928.201551174
6.900013576452e-07,48898.264007509
1.71627946258939e-08,605.036247399001
1.95395969167872e-06,138558.315455966
6.07386550916494e-07,42585.5263916938
2.67034540892943e-06,186417.698727101
2.57713898911997e-06,183613.739554159
2.30182115784618e-07,17827.0268063314
3.19165216242232e-07,24226.3962706138
1.48551477674e-06,103215.725229669
1.82766798830806e-06,128371.188563979
8.24725012446722e-07,58467.3183332354
2.15039315009811e-06,151557.37015115
1.78474806275661e-06,122945.491335643
9.74472329245664e-07,66734.5386567605
7.61144641269468e-08,6388.76442239146
2.25045084389555e-06,157006.437758546
6.44260997475248e-07,45738.9805084427
2.50342123038789e-06,173490.350469978
1.26087078016277e-06,90748.3186723569
1.7312323278953e-06,122319.091832488
2.61884619122701e-06,184469.906613014
2.59086900275986e-06,180628.677428879
1.11455872573072e-06,79506.464249638
6.26666678144529e-07,44023.1583083288
2.32543823318578e-06,163430.511674604
1.29924061080639e-06,88402.1824002146
5.76125980677012e-07,40932.6672471803
2.71327602695145e-06,191753.204524431
5.94312582723262e-07,39432.826076113
7.74215045736932e-08,7031.02832879163
6.08399213022599e-08,2950.46934835174
1.86694606936279e-06,132763.47943983
1.98502518215259e-06,140160.825948501
9.33125115170952e-07,64277.2437840496
9.6003296774119e-07,64523.9946252638
1.01848174517983e-06,72393.0789481724
2.04047564027664e-06,140113.840258782
1.74401373080486e-07,12130.2619489901
2.78734905807398e-06,194173.472545319
6.67563132532339e-07,46620.5666755685
2.99901961572628e-06,208996.785633022
5.14568081361561e-07,32265.5205242147
2.31463937193713e-06,159912.597363463
6.70237634788875e-07,47874.6385775201
2.42540404929762e-07,17415.3055177795
2.62479997305195e-06,181936.915943198
2.57625377757268e-06,181083.63463934
1.2107111773488e-06,85626.320633959
2.10718842762128e-06,146680.178712692
1.67119779805175e-06,118701.377487335
2.55886834102125e-06,179303.665803413
9.45167907955963e-07,65393.7436736696
1.57101719999696e-06,109270.767579489
1.45611711361365e-06,101985.427781186
1.06171747877058e-06,75935.8443370176
2.67436519366912e-06,186607.551986082
4.97633773987606e-07,38554.8164342033
4.48525918562088e-07,32454.8717423284
1.73072860596825e-06,120405.524044869
1.97248268995483e-06,136626.514510964
5.83857762973696e-07,39002.4413042377
1.17215232676387e-06,81978.6689639822
2.83969152893623e-06,198751.195951084
7.39852268072022e-07,52828.611053588
2.00508210635218e-06,141840.983377024
2.22044818109277e-06,152982.392252588
1.34438609839548e-06,94785.2515242275
2.81257796027875e-06,195314.858753797
2.20997020565637e-06,154257.237884868
1.37377373958269e-06,97167.5173600342
1.70800560532828e-06,118976.578073949
2.0778403302753e-06,147711.454932323
1.77657054128765e-06,125838.457846666
2.63609275147823e-06,185424.158321201
1.0706659868412e-06,72955.014283841
8.99657220167415e-07,62602.3885566144
6.41516668485793e-07,42962.7923797172
1.13348904193785e-07,8172.23004458801
1.29041893140166e-07,10682.4724953398
2.61016557932785e-06,183076.629673892
2.03517943921772e-06,144095.683004917
1.98159724630946e-06,140509.550565408
1.84392845680466e-06,130656.195203766
2.54765743408231e-06,177811.674249127
1.44080077699688e-06,102793.134080114
2.6112324856749e-06,183396.777925515
1.07833507854672e-06,73702.7185198232
2.78012251301727e-06,196892.850960258
2.09597094024372e-06,147628.909652305
7.71531408073282e-07,54405.6142370042
1.69225476506588e-06,120623.623294773
1.59909168446477e-06,111278.93108178
4.13696465191002e-07,28594.0450867204
1.77372871725184e-06,122249.26020239
9.44356871150874e-07,66131.366809213
1.57046300428807e-07,10987.3937944805
2.84596847311969e-06,197606.612496202
1.92447110719286e-06,135734.903577966
2.63075679561254e-06,181518.339208475
2.02816801503976e-06,140173.404844472
1.07095107642034e-06,74501.2912936121
1.53806421698643e-06,107223.104568838
2.02724028104153e-06,140801.172731315
2.88075697560431e-06,200346.417468219
7.61008377365089e-07,52671.367480425
2.62493117587235e-06,182459.426608292
2.77223341588281e-06,193458.584108855
2.01124654397687e-06,142725.559648895
2.79379988220401e-06,194937.293676359
1.19363576243211e-06,84053.0610085419
2.85904852812133e-06,197650.009063721
2.10834863149792e-06,145870.396655602
1.26017302256436e-07,8149.18945184705
2.72061849545716e-06,192201.22843041
1.45341842709958e-06,101544.630746305
1.3809809543335e-06,97282.0932827651
1.6993998179389e-06,119390.72200574
4.48153640313684e-07,30119.6604450656
1.4074981457022e-06,101056.039478359
2.49338165015324e-06,173795.138361474
4.6447377412546e-08,214.704403276361
8.18751480973114e-07,56132.4544455649
7.36375933153266e-09,103.944896894409
1.24713392744954e-06,86292.0155867803
2.1849465314812e-06,153843.778077206
2.39631548734389e-06,166725.323249137
2.83556928338102e-06,199063.747536076
1.82551383891236e-06,126536.377404987
7.63880599958686e-07,57103.6999064725
2.7724438474101e-06,193017.431366625
2.32594726164113e-06,163069.601433679
1.72328544900943e-06,122334.536944532
2.08692064715681e-06,143927.993118913
2.77294906502229e-06,191889.895400314
2.13718208541877e-06,149071.790129822
1.1051235227542e-06,76150.9849553799
2.13908460686729e-06,147922.006902917
1.20834488206164e-07,9530.65497607327
1.15924668549174e-06,80793.8411769857
1.21896909553674e-06,85651.7641447105
5.00514703262504e-07,33557.6790831683
6.92564416553105e-08,5564.1153272064
4.00143709913228e-07,26772.0739661478
1.96386448739117e-06,136699.330903436
2.40686644909106e-06,165914.459708218
2.96461047818092e-06,205335.602501146
1.03909050932548e-06,73130.9560178414
1.79813766678331e-06,127280.948087211
2.81143490044537e-06,197413.406246755
5.01125344014458e-07,35238.197969641
2.15293675902823e-06,153076.625910423
2.26493619944749e-06,158567.650725346
2.66926607608015e-07,18448.7582485564
2.5837481555492e-06,179816.42551176
2.43931514133253e-06,169469.24247003
1.00209019732303e-07,7184.5201819194
2.73253244640154e-07,18342.2351424581
1.47380681675557e-07,10408.4140064024
1.00423059539809e-06,69119.9436941599
1.52786697203978e-06,108977.829415927
1.59704318386389e-06,113713.555634801
8.03000279308328e-07,58634.4613331816
2.73479065968082e-06,194854.867127516
1.10478836961574e-06,76905.8175215002
1.36650467896058e-07,10229.035012543
9.00681334624159e-07,61626.7489293686
1.59332826763247e-06,112298.432974288
1.2246654677647e-06,86427.24564929
8.21527557297778e-07,58652.0847493907
3.93969749292952e-07,25747.6502144463
2.45749350028869e-06,174193.824074054
2.98843572637258e-06,208758.420526507
9.88626400571646e-07,68607.6608756665
1.14486313252981e-06,80215.0124416058
1.85411257403087e-06,131256.790479903
2.15532442420662e-06,151522.383683934
1.17608860441077e-06,84210.1556648243
2.71478855094545e-06,189386.301319043
1.68001196768676e-06,116421.552493704
1.35117022921779e-06,92465.6382156356
1.94001825947972e-06,135236.087291575
2.85841154474752e-06,199201.995940331
2.38365688326512e-06,163986.26007234
1.20039391605373e-07,10078.413926248
9.96929732219879e-07,69981.5406986587
1.41163405485367e-06,100649.87787821
9.43552716627316e-07,65205.1924384863
2.10056268249137e-06,146881.955189918
2.47880744958774e-06,172920.891646749
2.19403528555581e-06,153197.624035302
2.96799986048483e-06,208199.524176427
8.17642943679087e-07,57203.6843603257
2.62496848507326e-06,186001.81191134
2.29986799552346e-06,161889.940428491
1.08653627267444e-06,75887.458858706
2.20237363097091e-06,153358.040074319
3.12227869254741e-07,22719.6629369705
2.36800044702166e-06,167056.140529235
1.59699180776131e-06,112136.036025722
8.7687051812776e-07,62872.3503300046
1.96733190535254e-06,136437.036064778
1.92485999614323e-06,133981.88103977
6.28458668158799e-07,43200.729218607
9.11922444345784e-08,3966.94417264696
1.30086776070502e-06,90748.0537038921
1.70853560803326e-06,118367.068484932
2.6298158351118e-06,185705.663036615
2.78465038694278e-06,195343.509751419
1.5864156544703e-06,110839.667911801
2.26141045130563e-06,155079.185748233
1.31790981698399e-06,93044.0235636446
2.23824646971868e-06,155073.121314606
6.14404574817501e-07,44020.8878612623
1.11319420441059e-06,80113.4603122948
1.90268399644084e-06,133374.487895994
5.44738968212365e-08,1355.49126365074
2.16738393101686e-06,152136.363685681
2.5066065038045e-06,174585.110517214
1.19742498328185e-06,81471.0002593925
1.34382725153149e-06,93970.431683941
2.55384663664959e-06,180205.724073234
2.3269639059781e-06,161807.595968895
8.64448467100125e-07,63743.3865360362
9.71928319684617e-07,66702.4272872922
2.03663469717179e-06,139302.281744183
1.68959427734448e-06,119366.554609379
4.86688713289491e-07,30676.3447377254
9.29789727687499e-07,63986.0324087487
2.69994983063596e-06,186982.658618671
2.06452331016679e-06,143409.34670742
2.95792295305656e-06,206432.172146594
2.30103758994231e-06,163051.430449027
2.82592329643077e-06,198376.888434772
6.48565721611426e-07,46032.3601009815
2.31445462445078e-06,163298.544026192
6.06525604433923e-08,4812.86032754826
2.0122800651346e-06,142056.351808427
1.40784683436072e-06,101013.770037936
1.04028021576021e-06,72163.3624554612
2.58721305687927e-06,180669.846765294
2.56280307797259e-06,180512.163289162
6.69051146959307e-08,2681.84619619071
1.82851536734829e-06,130836.199646582
1.10349667296287e-06,77328.6532432626
1.24698300450135e-06,85529.2899186
2.49612221765633e-06,175660.906440704
9.29519314583035e-07,64345.6641318802
2.82914643191286e-06,199279.781580434
5.38901479116422e-07,39646.4176480642
1.98816727010453e-06,140064.419219051
2.01631520104129e-06,139346.707605119
7.56585484283755e-07,51373.0765876037
9.74251826901606e-07,68280.8465252896
2.50439547773982e-06,176494.472777475
2.28541576486486e-06,158430.062710175
9.87287640944279e-07,68342.6431103146
1.6018696408048e-06,109984.8617824
1.85040888759286e-07,12981.0293277351
6.26237647195888e-07,44714.2998817599
1.4574616765812e-06,100369.089916986
2.57921205837635e-07,15902.4339805466
2.52999706467581e-06,178082.756699654
2.15401863032294e-06,153254.681136243
2.83090101194548e-06,199442.827801901
2.08040071789208e-06,148320.138300171
2.82120411678656e-06,196040.103992409
1.6635376670729e-06,115817.328592248
1.80065583318591e-06,127797.048661698
2.93091316387878e-06,206311.753749317
1.92638744059278e-06,135541.467018625
9.23597065822398e-08,7760.81604896559
2.17140832989157e-06,155008.794931509
2.71640607641225e-06,189969.648969139
2.38674074938298e-06,164971.476929576
1.75149981787627e-06,123133.549370094
2.01391053928055e-06,142414.302328114
2.97057536775502e-06,207192.968902329
2.71986265528015e-07,17415.8273382266
2.00173448589972e-06,137283.264570091
8.50193083711782e-07,62042.455743835
1.92027118975851e-06,134387.033644251
1.82287072765182e-06,125848.385957242
4.60370496324486e-07,35279.6004503858
6.20239937220717e-07,43401.8274673073
1.86488873412964e-06,131948.899593634
3.84689841911322e-07,27216.1534001121
7.95542625390969e-07,53957.9103659918
2.50573664321401e-06,176097.492970263
9.81274518004916e-07,74141.9461747076
1.46418046880899e-06,104321.949853527
2.82342100543752e-06,196580.786640023
6.81447266510839e-07,47184.0272910552
1.16887805207403e-06,80906.5977014605
1.81937332663064e-06,128879.36094837
2.26601678851192e-06,158630.253005001
2.70496016013812e-06,189005.563360253
2.74641896272055e-06,193812.681122268
2.32992022311787e-06,161125.960813024
6.84992509779931e-07,46755.9090329604
7.44279901276974e-08,4151.85776286602
1.15132179106687e-06,81243.6501109974
4.2464655296347e-07,29876.0731723794
2.13116294231489e-06,150746.850552918
1.98339176047715e-06,138830.11824666
1.31914924864365e-07,8638.83965655087
2.50978133739285e-06,176439.486830758
7.46229798873547e-07,52028.9263259166
1.29668122647313e-06,93201.4719738368
2.00380120636723e-06,139423.300515852
1.28825636055676e-06,87208.7601405245
1.32386340839983e-06,92646.321515693
1.96883986007221e-07,12019.2748522151
1.20433064778001e-06,82233.5336110864
2.29454367965995e-06,160603.410273098
2.74552901155979e-06,190296.688037672
1.24049141119012e-06,83285.5192965127
1.27075748063724e-06,88747.6096080973
2.10788131897096e-06,147427.950053357
2.82831600331583e-06,197383.897308982
8.01182820718081e-07,52873.7984438959
1.32043261961381e-06,92744.3339808403
2.3879197306569e-06,167777.171295362
1.82908070812212e-06,128865.724442741
3.31759031891864e-07,22761.6691847291
1.8831982066868e-06,129503.235327434
5.60238853791981e-07,39212.8242575978
1.53064780223521e-06,107995.057789636
1.58730980298132e-06,110896.087453689
2.62861008667495e-06,181675.376789598
1.38748282203731e-06,93909.1834545776
8.38327266707683e-07,61431.3928444801
6.92899044648095e-07,49966.2683373286
2.62275563005301e-06,183382.413869812
5.13032563254685e-07,34309.3297313519
1.27760568264943e-06,90950.034900201
5.61519344780841e-07,38775.1622867619
2.31991212034313e-06,162539.714662796
1.42311791992386e-06,100892.302300334
1.05343107167044e-06,73292.2082596948
1.0832989218794e-06,72995.653766269
2.55664262016894e-06,177694.378802076
1.66132186288331e-06,117727.136768192
2.15360355339379e-06,150821.831523246
2.69111554875205e-06,189703.977665335
2.70522502812193e-06,189454.276899877
9.85527163013589e-07,70860.3816043241
2.85735378943916e-06,200825.86037196
7.46276460438163e-08,5100.16345875932
1.1305066830485e-06,78222.8708734166
2.68739657252652e-06,188668.898821267
8.23910639450949e-07,58287.0128421254
8.19244350963955e-07,57341.9201682375
9.07866855245666e-07,65423.014598346
1.83694015454077e-06,126824.47163077
1.31499832684306e-06,91640.2944860109
2.18020450906003e-06,153218.798125723
2.684731927694e-06,185810.278793156
2.02259812482858e-06,141365.822752434
6.13400160592727e-07,43583.0196314178
2.79804570708151e-06,196107.409859631
7.93478620042436e-07,58363.6452125781
4.49682885984474e-07,32842.178383266
2.69901836582883e-07,19792.3111448633
1.6901512219985e-06,118558.868656
3.41287387441955e-07,22242.1199971893
4.16327652337892e-07,29216.6151123273
9.0009144178649e-07,62026.4908889433
8.44959029053392e-07,60820.1243635643
1.81271853099643e-06,125165.75431639
2.45023583841804e-06,172168.372667492
2.28404896860868e-06,159957.648814994
7.8745336414943e-07,52907.330036385
7.3593149395794e-07,47825.0829908772
2.8973745903209e-06,205554.363623521
2.47087247758804e-08,1673.82915279537
2.63916159918065e-06,183310.290366443
5.99185557367215e-07,41730.7860510794
2.8418529692693e-06,197379.449789482
1.02692185448256e-06,69754.2197990674
1.32105532167976e-06,94976.4505001576
2.12136184183314e-06,147876.577849596
1.76300715441978e-06,121604.341519707
9.53817989120468e-07,68744.1759659703
1.66149274760347e-06,118348.516224865
2.19212065308866e-06,151129.206549797
1.27004837707476e-07,8726.042033251
3.35979157671124e-08,4178.96813651116
1.37420081721867e-06,95519.8062265985
3.95509853410543e-07,27954.099774093
1.99303287439414e-06,139755.355481406
6.42157368682303e-07,44455.3338124306
1.29855332038701e-06,91408.5223418018
5.93012810622807e-07,41395.4165727941
1.64545075724737e-06,113323.563417914
3.48160378153707e-07,25711.5778512057
6.93205583624408e-08,4069.66002852869
1.53394914320092e-07,10652.1742034104
2.86277532454593e-06,200816.493196164
4.26858655832807e-07,31043.0698788619
